date,code,shares,cost_price,market_price,market_value
2024-12-12,000609,39300,2.54254,2.59,101787.0
2024-12-12,000632,22900,4.36436,4.7,107630.0
2024-12-12,000620,37500,2.66266,2.85,106875.0
2024-12-12,000592,31300,3.1931899999999995,3.16,98908.0
2024-12-12,000659,29800,3.3533500000000003,3.67,109366.0
2024-12-12,000546,17100,5.83583,5.99,102429.0
2024-12-12,000532,6200,15.90589,16.18,100316.0
2024-12-13,000411,9200,10.840829999999999,11.37,104604.0
2024-12-13,000572,20100,4.96496,4.86,97686.0
2024-12-13,000609,39300,2.54254,2.49,97857.00000000001
2024-12-13,000632,22900,4.36436,4.7,107630.0
2024-12-13,000592,31300,3.1931899999999995,3.13,97969.0
2024-12-13,000546,17100,5.83583,5.72,97812.0
2024-12-13,000532,6200,15.90589,16.15,100129.99999999999
2024-12-13,000566,16900,5.885879999999999,5.79,97851.0
2024-12-13,000036,19700,5.05505,4.89,96333.0
2024-12-13,000659,26600,3.7537499999999993,3.83,101878.0
2024-12-16,000572,20100,4.96496,5.04,101304.0
2024-12-16,000609,39300,2.54254,2.61,102573.0
2024-12-16,000632,22900,4.36436,4.64,106255.99999999999
2024-12-16,000592,31300,3.1931899999999995,3.44,107672.0
2024-12-16,000566,16900,5.885879999999999,5.84,98696.0
2024-12-16,000659,26600,3.7537499999999993,3.68,97888.0
2024-12-16,000506,32600,3.0630599999999997,3.12,101712.0
2024-12-16,000048,5700,17.43742,17.21,98097.0
2024-12-16,000593,16100,6.186179999999999,6.26,100786.0
2024-12-16,000017,13300,7.4774699999999985,7.3,97090.0
2024-12-17,000632,22900,4.36436,4.26,97554.0
2024-12-17,000506,32600,3.0630599999999997,3.14,102364.0
2024-12-17,000048,5700,17.43742,16.98,96786.0
2024-12-17,000572,20100,4.96496,5.0,100500.0
2024-12-17,000609,38200,2.6126099999999997,2.48,94736.0
2024-12-17,000566,17100,5.83583,5.45,93195.0
2024-12-17,000536,17500,5.705699999999999,5.36,93800.0
2024-12-17,000633,17600,5.66566,5.31,93456.0
2024-12-18,000506,32600,3.0630599999999997,3.3,107580.0
2024-12-18,000048,5700,17.43742,17.04,97128.0
2024-12-18,000572,20100,4.96496,4.92,98892.0
2024-12-18,000633,18700,5.33533,5.28,98736.0
2024-12-18,000663,16200,6.156149999999999,6.08,98496.0
2024-12-18,000523,29200,3.41341,3.39,98988.0
2024-12-18,000533,22600,4.414409999999999,4.45,100570.0
2024-12-18,000407,29000,3.4434399999999994,3.46,100340.0
2024-12-19,000048,5700,17.43742,17.32,98724.0
2024-12-19,000633,18700,5.33533,5.26,98362.0
2024-12-19,000663,16200,6.156149999999999,6.69,108378.0
2024-12-19,000523,29200,3.41341,3.36,98112.0
2024-12-19,000533,22600,4.414409999999999,4.49,101474.0
2024-12-19,000407,29000,3.4434399999999994,3.42,99180.0
2024-12-19,000506,30200,3.3032999999999992,3.42,103284.0
2024-12-19,000572,20700,4.814809999999999,4.69,97083.00000000001
2024-12-19,000566,18800,5.29529,5.32,100016.0
2024-12-19,000620,40700,2.45245,2.46,100122.0
2024-12-20,000048,5700,17.43742,17.29,98553.0
2024-12-20,000633,18700,5.33533,5.3,99110.0
2024-12-20,000523,29200,3.41341,3.46,101032.0
2024-12-20,000533,22600,4.414409999999999,4.49,101474.0
2024-12-20,000407,29000,3.4434399999999994,3.42,99180.0
2024-12-20,000506,30200,3.3032999999999992,3.59,108418.0
2024-12-20,000572,20700,4.814809999999999,4.66,96462.0
2024-12-20,000566,18800,5.29529,5.41,101708.0
2024-12-20,000620,40700,2.45245,2.43,98901.0
2024-12-20,000534,7600,13.123109999999999,13.15,99940.0
2024-12-23,000407,29000,3.4434399999999994,3.29,95410.0
2024-12-23,000566,18800,5.29529,5.07,95316.0
2024-12-23,000534,7600,13.123109999999999,12.91,98116.0
2024-12-23,000506,27800,3.5935899999999994,3.65,101470.0
2024-12-23,000017,14300,6.98698,6.35,90805.0
2024-12-23,000523,29100,3.43343,3.22,93702.0
2024-12-23,000632,23200,4.3043,3.87,89784.0
2024-12-23,000620,41200,2.42242,2.32,95584.0
2024-12-24,000534,7600,13.123109999999999,13.44,102144.0
2024-12-24,000506,27800,3.5935899999999994,3.83,106474.0
2024-12-24,000571,30500,3.2732699999999997,3.26,99430.0
2024-12-24,000078,37100,2.69269,2.73,101283.0
2024-12-24,000533,23700,4.21421,4.29,101673.0
2024-12-24,000593,18000,5.545539999999999,5.56,100080.0
2024-12-24,000546,21200,4.7047,4.77,101123.99999999999
2024-12-25,000534,7600,13.123109999999999,13.09,99484.0
2024-12-25,000571,30500,3.2732699999999997,3.18,96990.0
2024-12-25,000078,37100,2.69269,2.76,102395.99999999999
2024-12-25,000533,23700,4.21421,4.14,98117.99999999999
2024-12-25,000593,18000,5.545539999999999,5.4,97200.0
2024-12-25,000546,21200,4.7047,4.61,97732.0
2024-12-25,000506,24800,4.024019999999999,4.02,99695.99999999999
2024-12-25,000561,11900,8.33833,8.12,96627.99999999999
2024-12-25,000632,26100,3.8238199999999996,3.71,96831.0
2024-12-25,000620,43000,2.3223199999999995,2.34,100620.0
2024-12-26,000534,7600,13.123109999999999,12.68,96368.0
2024-12-26,000571,30500,3.2732699999999997,3.26,99430.0
2024-12-26,000078,37100,2.69269,2.73,101283.0
2024-12-26,000533,23700,4.21421,4.55,107835.0
2024-12-26,000593,18000,5.545539999999999,5.43,97740.0
2024-12-26,000546,21200,4.7047,4.88,103456.0
2024-12-26,000506,24800,4.024019999999999,4.22,104656.0
2024-12-26,000561,11900,8.33833,8.25,98175.0
2024-12-26,000632,26100,3.8238199999999996,3.7,96570.0
2024-12-26,000620,43000,2.3223199999999995,2.36,101480.0
2024-12-27,000571,30500,3.2732699999999997,3.59,109495.0
2024-12-27,000593,18000,5.545539999999999,5.63,101340.0
2024-12-27,000546,21200,4.7047,4.84,102608.0
2024-12-27,000561,11900,8.33833,8.55,101745.00000000001
2024-12-27,000632,26100,3.8238199999999996,3.89,101529.0
2024-12-27,000620,43000,2.3223199999999995,2.37,101910.0
2024-12-27,000506,22500,4.434429999999999,4.01,90225.0
2024-12-27,000417,16800,5.92592,6.14,103152.0
2024-12-27,000534,7600,13.123109999999999,13.28,100928.0
2024-12-27,000609,46000,2.1721699999999995,2.28,104879.99999999999
2024-12-30,000593,18000,5.545539999999999,5.41,97380.0
2024-12-30,000546,21200,4.7047,4.89,103668.0
2024-12-30,000620,43000,2.3223199999999995,2.26,97179.99999999999
2024-12-30,000417,16800,5.92592,6.27,105336.0
2024-12-30,000534,7600,13.123109999999999,12.86,97736.0
2024-12-30,000609,43800,2.2822799999999996,2.39,104682.0
2024-12-30,000017,16500,6.026019999999999,5.85,96525.0
2024-12-30,000571,27700,3.6035999999999997,3.6,99720.0
2024-12-30,000536,20400,4.894889999999999,4.7,95880.0
2024-12-30,000523,30900,3.23323,3.12,96408.0
2024-12-31,000534,7600,13.123109999999999,12.82,97432.0
2024-12-31,000609,43800,2.2822799999999996,2.51,109937.99999999999
2024-12-31,000017,16500,6.026019999999999,5.8,95700.0
2024-12-31,000571,27700,3.6035999999999997,3.51,97227.0
2024-12-31,000417,16000,6.216209999999999,6.27,100320.0
2024-12-31,000536,21200,4.714709999999999,4.51,95612.0
2024-12-31,000620,44500,2.24224,2.19,97455.0
2024-12-31,000407,29600,3.37337,3.36,99456.0
2024-12-31,000510,27000,3.6936899999999997,3.6,97200.0
2025-01-02,000534,7600,13.123109999999999,12.65,96140.0
2025-01-02,000017,16500,6.026019999999999,6.38,105270.0
2025-01-02,000620,44500,2.24224,2.23,99235.0
2025-01-02,000510,27000,3.6936899999999997,3.56,96120.0
2025-01-02,000533,15700,6.346339999999999,6.67,104719.0
2025-01-02,000417,16100,6.176169999999999,6.91,111251.0
2025-01-02,000506,25500,3.9139099999999996,3.77,96135.0
2025-01-02,000609,39400,2.5325299999999995,2.43,95742.0
2025-01-02,000048,5700,17.30729,16.55,94335.0
2025-01-03,000534,7600,13.123109999999999,12.67,96292.0
2025-01-03,000417,14300,6.956949999999998,6.21,88803.0
2025-01-03,000506,26500,3.7637599999999996,3.59,95135.0
2025-01-03,000609,40700,2.45245,2.44,99308.0
2025-01-03,000620,44500,2.24224,2.12,94340.0
2025-01-03,000532,7800,12.792779999999999,12.14,94692.0
2025-01-06,000506,26500,3.7637599999999996,3.72,98580.0
2025-01-06,000609,41600,2.4023999999999996,2.32,96512.0
2025-01-06,000048,6300,15.715699999999998,16.27,102501.0
