date,code,side,price,shares,amount,fee,reason
2023-07-04,000426,BUY,8.78878,8100,71189.11799999999,21.356735399999994,signal
2023-07-05,000571,SELL,2.7609972389999995,30900,85314.81468509999,110.90925909062999,take_profit
2023-07-05,000426,SELL,9.657990342,8100,78229.72177019999,101.69863830125999,take_profit
2023-07-05,000571,BUY,2.7027,29900,80810.73,24.243218999999996,signal
2023-07-05,000070,BUY,9.32932,7800,72768.696,21.830608799999997,signal
2023-07-06,000620,SELL,1.6183800000000002,45400,73474.452,95.5167876,hold_days
2023-07-06,000620,BUY,1.6216199999999998,45000,72972.9,21.891869999999997,signal
2023-07-07,000663,SELL,11.47851,7600,87236.676,113.4076788,hold_days
2023-07-07,000530,SELL,5.3299988458200005,12700,67690.98534191401,87.99828094448822,hold_days
2023-07-07,000417,BUY,4.49449,18000,80900.81999999999,24.270245999999997,signal
2023-07-07,000536,BUY,1.85185,39400,72962.89,21.888866999999998,signal
2023-07-10,000551,SELL,8.673491326499999,10500,91071.65892824999,118.39315660672499,stop_loss
2023-07-10,000633,SELL,7.0529399999999995,12500,88161.75,114.610275,hold_days
2023-07-10,000559,SELL,5.03496,15700,79048.872,102.7635336,hold_days
2023-07-10,000639,SELL,4.6953000000000005,15200,71368.56000000001,92.77912800000001,hold_days
2023-07-10,000546,SELL,6.5264934734999995,11500,75054.67494525,97.57107742882499,stop_loss
2023-07-10,000070,SELL,8.853991145999998,7800,69061.1309388,89.77947022043999,stop_loss
2023-07-10,000426,BUY,9.65965,10300,99494.39499999999,29.848318499999994,signal
2023-07-10,000609,BUY,4.82482,20700,99873.774,29.9621322,signal
2023-07-10,000070,BUY,8.96896,10300,92380.28799999999,27.714086399999992,signal
2023-07-10,000505,BUY,7.707699999999999,10800,83243.15999999999,24.972947999999995,signal
2023-07-10,000659,BUY,2.6026,29000,75475.4,22.642619999999997,signal
2023-07-11,000620,SELL,1.781998218,45000,80189.91981,104.246895753,take_profit
2023-07-11,000620,BUY,1.7717699999999998,42900,76008.93299999999,22.802679899999994,signal
2023-07-11,000663,BUY,11.371359999999997,6000,68228.15999999999,20.468447999999995,signal
2023-07-12,000571,SELL,2.564997435,29900,76693.4233065,99.70145029845,stop_loss
2023-07-12,000070,SELL,8.511991487999998,10300,87673.51232639998,113.97556602431997,stop_loss
2023-07-12,000663,SELL,10.791989207999997,6000,64751.93524799998,84.17751582239997,stop_loss
2023-07-12,000070,BUY,9.02902,9300,83969.886,25.190965799999997,signal
2023-07-12,000571,BUY,2.6026,29200,75995.92,22.798775999999997,signal
2023-07-12,000663,BUY,11.361349999999998,6000,68168.09999999999,20.450429999999997,signal
2023-07-13,000417,SELL,4.938995061,18000,88901.911098,115.57248442739998,take_profit
2023-07-13,000659,SELL,2.85999714,29000,82939.91705999999,107.82189217799998,take_profit
2023-07-13,000070,SELL,8.568991430999999,9300,79691.62030829999,103.59910640078998,stop_loss
2023-07-13,000663,SELL,10.782489217499998,6000,64694.93530499999,84.10341589649998,stop_loss
2023-07-13,000663,BUY,10.900889999999999,8500,92657.56499999999,27.797269499999995,signal
2023-07-13,000017,BUY,4.63463,18100,83886.80299999999,25.166040899999995,signal
2023-07-13,000530,BUY,5.330815880389999,14100,75164.503913499,22.549351174049697,signal
2023-07-13,000639,BUY,4.504499999999999,15100,68017.94999999998,20.405384999999992,signal
2023-07-14,000536,SELL,1.8481500000000002,39400,72817.11,94.66224299999999,hold_days
2023-07-14,000609,SELL,4.578995420999999,20700,94785.20521469998,123.22076677910997,stop_loss
2023-07-14,000609,BUY,4.594589999999999,16900,77648.57099999998,23.294571299999994,signal
2023-07-14,000506,BUY,4.23423,16500,69864.795,20.959438499999997,signal
2023-07-17,000426,SELL,9.44055,10300,97237.665,126.40896449999998,hold_days
2023-07-17,000505,SELL,7.87212,10800,85018.896,110.5245648,hold_days
2023-07-17,000609,SELL,5.048994951,16900,85328.0146719,110.92641907347,take_profit
2023-07-17,000417,BUY,4.974969999999999,18000,89549.45999999998,26.864837999999992,signal
2023-07-17,000603,BUY,13.153139999999999,6100,80234.154,24.070246199999996,signal
2023-07-17,000609,BUY,5.004999999999999,14500,72572.49999999999,21.771749999999994,signal
2023-07-18,000620,SELL,1.73826,42900,74571.35399999999,96.94276019999998,hold_days
2023-07-18,000536,BUY,1.9219199999999996,38000,73032.95999999999,21.909887999999995,signal
2023-07-19,000571,SELL,2.54745,29200,74385.54,96.70120199999998,hold_days
2023-07-19,000506,SELL,4.652995347000001,16500,76774.42322550001,99.80675019315001,take_profit
2023-07-19,000506,BUY,4.4044,18300,80600.52,24.180156,signal
2023-07-19,000571,BUY,2.5525499999999997,28500,72747.67499999999,21.824302499999995,signal
2023-07-20,000663,SELL,11.3886,8500,96803.1,125.84403,hold_days
2023-07-20,000017,SELL,4.6353599999999995,18100,83900.01599999999,109.07002079999998,hold_days
2023-07-20,000530,SELL,5.61518328591,14100,79174.08433133099,102.92630963073029,hold_days
2023-07-20,000639,SELL,4.65534,15100,70295.63399999999,91.38432419999998,hold_days
2023-07-20,000417,SELL,5.466994532999999,18000,98405.901594,127.92767207219998,take_profit
2023-07-20,000663,BUY,11.411399999999999,8700,99279.18,29.783753999999995,signal
2023-07-20,000572,BUY,4.57457,21500,98353.25499999999,29.505976499999996,signal
2023-07-20,000417,BUY,5.38538,16400,88320.23199999999,26.496069599999995,signal
2023-07-20,000048,BUY,19.65964,4000,78638.56,23.591568,signal
2023-07-20,000659,BUY,2.9028999999999994,24700,71701.62999999999,21.510488999999996,signal
2023-07-21,000572,SELL,4.3414956584999995,21500,93342.15665774999,121.34480365507498,stop_loss
2023-07-21,000572,BUY,4.384379999999999,16900,74096.02199999998,22.22880659999999,signal
2023-07-24,000603,SELL,13.06692,6100,79708.212,103.6206756,hold_days
2023-07-24,000609,SELL,5.2947,14500,76773.15,99.805095,hold_days
2023-07-24,000506,SELL,4.179995819999999,18300,76493.92350599999,99.44210055779999,stop_loss
2023-07-24,000609,BUY,5.305299999999999,16900,89659.56999999998,26.89787099999999,signal
2023-07-24,000506,BUY,4.174169999999999,19400,80978.89799999999,24.293669399999995,signal
2023-07-24,000523,BUY,3.35335,21700,72767.69499999999,21.830308499999997,signal
2023-07-25,000536,SELL,1.8781199999999998,38000,71368.56,92.77912799999999,hold_days
2023-07-25,000532,BUY,11.121109999999998,6500,72287.21499999998,21.686164499999993,signal
2023-07-26,000571,SELL,2.53746,28500,72317.61,94.01289299999999,hold_days
2023-07-26,000609,SELL,5.82999417,16900,98526.901473,128.0849719149,take_profit
2023-07-26,000523,SELL,3.684996315,21700,79964.42003549999,103.95374604614999,take_profit
2023-07-26,000609,BUY,5.36536,16800,90138.048,27.041414399999997,signal
2023-07-26,000571,BUY,2.54254,32000,81361.28,24.408383999999998,signal
2023-07-26,000620,BUY,1.7317299999999998,42300,73252.17899999999,21.975653699999995,signal
2023-07-27,000663,SELL,11.29869,8700,98298.603,127.78818389999999,hold_days
2023-07-27,000417,SELL,5.3946000000000005,16400,88471.44,115.012872,hold_days
2023-07-27,000048,SELL,18.8811,4000,75524.4,98.18171999999998,hold_days
2023-07-27,000659,SELL,3.0969,24700,76493.43000000001,99.44145900000001,hold_days
2023-07-27,000571,SELL,2.7939972060000002,32000,89407.910592,116.23028376959999,take_profit
2023-07-27,000571,BUY,2.56256,39000,99939.84,29.981951999999996,signal
2023-07-27,000417,BUY,5.4054,18200,98378.28,29.513484,signal
2023-07-27,000536,BUY,1.9519499999999996,45600,89008.91999999998,26.702675999999993,signal
2023-07-27,000530,BUY,5.3209622466,15000,79814.433699,23.944330109699997,signal
2023-07-27,000036,BUY,4.24424,16900,71727.65599999999,21.518296799999995,signal
2023-07-28,000572,SELL,4.817995182,16900,81424.11857579999,105.85135414853998,take_profit
2023-07-28,000572,BUY,4.69469,15500,72767.69499999999,21.830308499999997,signal
2023-07-31,000506,SELL,4.40559,19400,85468.446,111.10897979999999,hold_days
2023-07-31,000609,SELL,5.895994104000001,16800,99052.7009472,128.76851123136,take_profit
2023-07-31,000572,SELL,5.158994840999999,15500,79964.42003549999,103.95374604614999,take_profit
2023-07-31,000572,BUY,5.5055,16700,91941.84999999999,27.582554999999996,signal
2023-07-31,000603,BUY,12.622609999999998,6500,82046.96499999998,24.61408949999999,signal
2023-07-31,000506,BUY,4.414409999999999,16900,74603.529,22.381058699999997,signal
2023-08-01,000532,SELL,11.528459999999999,6500,74934.98999999999,97.41548699999998,hold_days
2023-08-01,000571,SELL,2.815997184,39000,109823.890176,142.7710572288,take_profit
2023-08-01,000572,SELL,6.04999395,16700,101034.898965,131.3453686545,take_profit
2023-08-01,000506,SELL,4.850995148999999,16900,81981.81801809999,106.57636342352998,take_profit
2023-08-01,000506,BUY,4.44444,22500,99999.90000000001,29.99997,signal
2023-08-01,000523,BUY,3.6336299999999997,25800,93747.654,28.124296199999996,signal
2023-08-01,000657,BUY,9.939929999999999,8500,84489.40499999998,25.346821499999994,signal
2023-08-01,000532,BUY,11.551539999999997,6600,76240.16399999999,22.872049199999996,signal
2023-08-02,000620,SELL,1.6983,42300,71838.09,93.389517,hold_days
2023-08-02,000603,SELL,13.870986128999998,6500,90161.4098385,117.20983279004999,take_profit
2023-08-02,000506,SELL,4.883995116000001,22500,109889.89011000002,142.856857143,take_profit
2023-08-02,000506,BUY,4.924919999999999,19400,95543.44799999999,28.663034399999994,signal
2023-08-02,000603,BUY,13.843829999999999,6200,85831.746,25.7495238,signal
2023-08-02,000571,BUY,2.7127099999999995,28600,77583.50599999998,23.275051799999993,signal
2023-08-03,000417,SELL,5.564430000000001,18200,101272.62600000002,131.65441380000001,hold_days
2023-08-03,000536,SELL,1.998,45600,91108.8,118.44144,hold_days
2023-08-03,000530,SELL,5.68402090938,15000,85260.3136407,110.83840773291,hold_days
2023-08-03,000036,SELL,4.36563,16900,73779.14700000001,95.91289110000001,hold_days
2023-08-03,000603,SELL,13.138486861499999,6200,81458.61854129999,105.89620410368998,stop_loss
2023-08-03,000609,BUY,5.62562,17700,99573.47399999999,29.872042199999992,signal
2023-08-03,000603,BUY,13.123109999999999,7600,99735.63599999998,29.920690799999992,signal
2023-08-03,000530,BUY,5.695400330619999,16300,92835.02538910598,27.850507616731793,signal
2023-08-03,000536,BUY,2.002,41800,83683.59999999999,25.105079999999994,signal
2023-08-03,000592,BUY,2.63263,28600,75293.218,22.587965399999995,signal
2023-08-04,000506,SELL,4.673995325999999,19400,90675.50932439999,117.87816212171998,stop_loss
2023-08-04,000571,SELL,2.5744974254999993,28600,73630.62636929998,95.71981428008996,stop_loss
2023-08-04,000609,SELL,6.1819938180000005,17700,109421.2905786,142.24767775218,take_profit
2023-08-04,000506,BUY,4.764759999999999,20000,95295.19999999998,28.588559999999994,signal
2023-08-04,000417,BUY,5.635629999999999,15200,85661.57599999999,25.698472799999994,signal
2023-08-04,000593,BUY,7.347339999999999,10500,77147.06999999999,23.144120999999995,signal
2023-08-07,000530,SELL,5.405219683774909,16300,88105.08084553102,114.53660509919033,stop_loss
2023-08-07,000632,BUY,4.61461,16900,77986.909,23.396072699999998,signal
2023-08-08,000523,SELL,3.51648,25800,90725.18400000001,117.9427392,hold_days
2023-08-08,000657,SELL,9.74025,8500,82792.125,107.6297625,hold_days
2023-08-08,000532,SELL,11.71827,6600,77340.58200000001,100.5427566,hold_days
2023-08-08,000506,SELL,4.521995477999999,20000,90439.90955999999,117.57188242799998,stop_loss
2023-08-08,000506,BUY,4.65465,21400,99609.51000000001,29.882853,signal
2023-08-08,000572,BUY,5.255249999999999,18000,94594.49999999999,28.378349999999994,signal
2023-08-08,000411,BUY,11.58157,7300,84545.461,25.363638299999998,signal
2023-08-08,000620,BUY,1.8017999999999998,42500,76576.5,22.972949999999997,signal
2023-08-09,000572,SELL,4.987495012499999,18000,89774.91022499999,116.70738329249997,stop_loss
2023-08-09,000534,BUY,12.552539999999997,6200,77825.74799999998,23.34772439999999,signal
2023-08-10,000603,SELL,13.06692,7600,99308.592,129.1011696,hold_days
2023-08-10,000536,SELL,1.92807,41800,80593.326,104.77132379999999,hold_days
2023-08-10,000592,SELL,2.56743,28600,73428.49799999999,95.45704739999998,hold_days
2023-08-10,000659,BUY,3.1731699999999994,30100,95512.41699999999,28.653725099999992,signal
2023-08-10,000571,BUY,2.49249,34400,85741.656,25.7224968,signal
2023-08-11,000417,SELL,5.3484946514999985,15200,81297.11870279998,105.68625431363998,stop_loss
2023-08-11,000593,SELL,7.4925,10500,78671.25,102.27262499999999,hold_days
2023-08-11,000620,SELL,1.97999802,42500,84149.91585,109.394890605,take_profit
2023-08-11,000620,BUY,2.08208,48000,99939.84,29.981951999999996,signal
2023-08-11,000417,BUY,5.465459999999999,16700,91273.18199999999,27.381954599999993,signal
2023-08-11,000603,BUY,13.253239999999998,6200,82170.08799999999,24.651026399999996,signal
2023-08-14,000632,SELL,4.465529999999999,16900,75467.457,98.10769409999999,hold_days
2023-08-14,000411,SELL,12.726987273,7300,92907.0070929,120.77910922077,take_profit
2023-08-14,000620,SELL,1.9759980239999997,48000,94847.90515199999,123.30227669759998,stop_loss
2023-08-14,000411,BUY,12.252239999999999,8100,99243.14399999999,29.772943199999993,signal
2023-08-14,000593,BUY,6.976969999999999,13000,90700.60999999999,27.210182999999994,signal
2023-08-14,000530,BUY,5.133743204589999,15900,81626.51695298098,24.487955085894292,signal
2023-08-14,000592,BUY,2.48248,29600,73481.408,22.0444224,signal
2023-08-15,000506,SELL,4.4174955825,21400,94534.40546549999,122.89472710514998,stop_loss
2023-08-15,000603,SELL,12.577987421999998,6200,77983.52201639999,101.37857862131999,stop_loss
2023-08-15,000411,SELL,13.463986536,8100,109058.2909416,141.77577822408,take_profit
2023-08-15,000506,BUY,4.604599999999999,20400,93933.83999999997,28.18015199999999,signal
2023-08-15,000603,BUY,12.922909999999998,6500,83998.915,25.199674499999997,signal
2023-08-16,000534,SELL,12.70728,6200,78785.136,102.4206768,hold_days
2023-08-16,000506,SELL,4.369995629999999,20400,89147.91085199999,115.89228410759998,stop_loss
2023-08-16,000620,BUY,1.85185,50300,93148.055,27.944416499999996,signal
2023-08-16,000506,BUY,4.37437,19100,83550.467,25.0651401,signal
2023-08-16,000070,BUY,7.73773,9700,75055.981,22.516794299999997,signal
2023-08-17,000659,SELL,3.10689,30100,93517.389,121.57260569999998,hold_days
2023-08-17,000571,SELL,2.4075900000000003,34400,82821.096,107.6674248,hold_days
2023-08-17,000609,BUY,5.805799999999999,14700,85345.25999999998,25.60357799999999,signal
2023-08-17,000659,BUY,3.1131099999999994,24700,76893.81699999998,23.06814509999999,signal
2023-08-18,000417,SELL,5.52447,16700,92258.649,119.9362437,hold_days
2023-08-18,000417,BUY,5.53553,14200,78604.526,23.581357799999996,signal
2023-08-21,000593,SELL,7.25274,13000,94285.62,122.57130599999999,hold_days
2023-08-21,000530,SELL,5.211991491299999,15900,82870.66471166999,107.73186412517099,hold_days
2023-08-21,000592,SELL,2.45754,29600,72743.184,94.56613919999998,hold_days
2023-08-21,000620,SELL,1.7574982424999999,50300,88402.16159774999,114.92281007707498,stop_loss
2023-08-21,000620,BUY,1.7617599999999998,56700,99891.79199999999,29.967537599999993,signal
2023-08-21,000593,BUY,7.267259999999999,13000,94474.37999999999,28.342313999999995,signal
2023-08-21,000592,BUY,2.4624599999999996,34500,84954.86999999998,25.48646099999999,signal
2023-08-21,000571,BUY,2.43243,31500,76621.545,22.986463499999996,signal
2023-08-22,000603,SELL,13.35663,6500,86818.095,112.8635235,hold_days
2023-08-22,000609,SELL,5.509994489999998,14700,80996.91900299997,105.29599470389996,stop_loss
2023-08-22,000620,SELL,1.6719983279999997,56700,94802.30519759998,123.24299675687998,stop_loss
2023-08-22,000609,BUY,5.69569,16700,95118.023,28.535406899999998,signal
2023-08-22,000603,BUY,13.383369999999998,6400,85653.56799999998,25.696070399999993,signal
2023-08-22,000620,BUY,1.6716699999999998,46100,77063.987,23.119196099999996,signal
2023-08-23,000506,SELL,4.4855100000000006,19100,85673.24100000001,111.37521330000001,hold_days
2023-08-23,000070,SELL,7.70229,9700,74712.213,97.1258769,hold_days
2023-08-23,000592,SELL,2.3369976629999996,34500,80626.41937349999,104.81434518554998,stop_loss
2023-08-23,000609,SELL,5.4054945944999995,16700,90271.75972814999,117.35328764659498,stop_loss
2023-08-23,000506,BUY,4.49449,22200,99777.678,29.933303399999996,signal
2023-08-23,000609,BUY,5.525519999999999,16700,92276.184,27.682855199999995,signal
2023-08-23,000592,BUY,2.36236,35200,83155.07199999999,24.946521599999993,signal
2023-08-23,000510,BUY,5.29529,14100,74663.58899999999,22.399076699999995,signal
2023-08-24,000659,SELL,3.0069899999999996,24700,74272.65299999999,96.55444889999998,hold_days
2023-08-24,000603,SELL,14.706985292999999,6400,94124.70587519999,122.36211763775998,take_profit
2023-08-24,000620,SELL,1.5864984134999998,46100,73137.57686234999,95.07884992105498,stop_loss
2023-08-24,000534,BUY,11.301289999999998,8100,91540.44899999998,27.462134699999993,signal
2023-08-24,000603,BUY,14.364349999999998,5700,81876.79499999998,24.563038499999994,signal
2023-08-24,000546,BUY,6.266259999999999,11800,73941.86799999999,22.182560399999993,signal
2023-08-25,000417,SELL,5.3346599999999995,14200,75752.17199999999,98.47782359999998,hold_days
2023-08-25,000506,SELL,4.938995061,22200,109645.6903542,142.53939746045998,take_profit
2023-08-25,000506,BUY,4.814809999999999,17700,85222.13699999997,25.56664109999999,signal
2023-08-25,000547,BUY,8.4084,9100,76516.44,22.954932,signal
2023-08-28,000593,SELL,7.44255,13000,96753.15,125.77909499999998,hold_days
2023-08-28,000571,SELL,2.45754,31500,77412.51,100.63626299999999,hold_days
2023-08-28,000609,SELL,6.0719939279999995,16700,101402.29859759999,131.82298817688,take_profit
2023-08-28,000620,BUY,1.6316299999999997,59300,96755.65899999999,29.026697699999993,signal
2023-08-28,000426,BUY,8.65865,10000,86586.5,25.975949999999997,signal
2023-08-28,000572,BUY,4.4044,17800,78398.31999999999,23.519495999999997,signal
2023-08-29,000534,SELL,12.418987580999998,8100,100593.79940609998,130.77193922792998,take_profit
2023-08-29,000546,SELL,6.885993114,11800,81254.71874519999,105.63113436875999,take_profit
2023-08-29,000620,SELL,1.5484984514999998,59300,91825.95817394998,119.37374562613498,stop_loss
2023-08-29,000426,SELL,8.2174917825,10000,82174.917825,106.8273931725,stop_loss
2023-08-29,000609,BUY,6.6065999999999985,15100,99759.65999999997,29.92789799999999,signal
2023-08-29,000534,BUY,11.691679999999998,8200,95871.77599999998,28.761532799999994,signal
2023-08-29,000620,BUY,1.5315299999999998,56500,86531.44499999999,25.959433499999996,signal
2023-08-29,000036,BUY,4.16416,18700,77869.792,23.3609376,signal
2023-08-30,000592,SELL,2.4075900000000003,35200,84747.168,110.1713184,hold_days
2023-08-30,000510,SELL,5.20479,14100,73387.539,95.4038007,hold_days
2023-08-30,000609,SELL,7.259992739999999,15100,109625.89037399998,142.51365748619997,take_profit
2023-08-30,000534,SELL,12.847987151999998,8200,105353.49464639998,136.95954304031997,take_profit
2023-08-30,000534,BUY,12.342329999999999,8100,99972.87299999999,29.991861899999996,signal
2023-08-30,000536,BUY,1.85185,52500,97222.125,29.166637499999997,signal
2023-08-30,000411,BUY,11.24123,7700,86557.471,25.967241299999998,signal
2023-08-30,000592,BUY,2.41241,32700,78885.807,23.6657421,signal
2023-08-31,000603,SELL,14.19579,5700,80916.003,105.19080389999999,hold_days
2023-08-31,000506,SELL,5.290994709,17700,93650.6063493,121.74578825408999,take_profit
2023-08-31,000620,SELL,1.682998317,56500,95089.4049105,123.61622638365,take_profit
2023-08-31,000536,SELL,2.0349979650000005,52500,106837.39316250003,138.88861111125001,take_profit
2023-08-31,000603,BUY,14.22421,7000,99569.47,29.870841,signal
2023-08-31,000506,BUY,4.854849999999999,20300,98553.45499999997,29.56603649999999,signal
2023-08-31,000620,BUY,1.6216199999999998,54800,88864.776,26.659432799999998,signal
2023-08-31,000546,BUY,7.067059999999999,11300,79857.77799999999,23.957333399999996,signal
2023-09-01,000547,SELL,8.56143,9100,77909.01299999999,101.28171689999998,hold_days
2023-09-01,000657,BUY,8.92892,8900,79467.38799999999,23.840216399999996,signal
2023-09-04,000572,SELL,4.45554,17800,79308.61200000001,103.10119560000001,hold_days
2023-09-04,000536,BUY,1.9719699999999998,40400,79667.58799999999,23.900276399999996,signal
2023-09-05,000036,SELL,3.9519960479999994,18700,73902.32609759999,96.07302392687998,stop_loss
2023-09-05,000592,SELL,2.650997349,32700,86687.61331229999,112.69389730598998,take_profit
2023-09-05,000657,SELL,9.811990188000001,8900,87326.7126732,113.52472647516,take_profit
2023-09-05,000536,SELL,2.166997833,40400,87546.7124532,113.81072618916,take_profit
2023-09-05,000536,BUY,2.1921899999999996,45600,99963.86399999999,29.989159199999992,signal
2023-09-05,000417,BUY,5.48548,17300,94898.804,28.469641199999998,signal
2023-09-05,000633,BUY,6.766759999999999,12600,85261.17599999998,25.57835279999999,signal
2023-09-05,000572,BUY,4.524519999999999,17000,76916.83999999998,23.075051999999992,signal
2023-09-06,000534,SELL,13.06692,8100,105842.052,137.59466759999998,hold_days
2023-09-06,000411,SELL,11.63835,7700,89615.29500000001,116.49988350000001,hold_days
2023-09-06,000536,SELL,2.408997591,45600,109850.2901496,142.80537719448,take_profit
2023-09-06,000536,BUY,2.4624599999999996,40600,99975.87599999999,29.992762799999994,signal
2023-09-06,000657,BUY,9.74974,9200,89697.608,26.909282399999995,signal
2023-09-06,000571,BUY,2.5325299999999995,32000,81040.95999999998,24.31228799999999,signal
2023-09-07,000603,SELL,13.94604,7000,97622.28,126.908964,hold_days
2023-09-07,000506,SELL,4.91508,20300,99776.124,129.70896119999998,hold_days
2023-09-07,000620,SELL,1.6383599999999998,54800,89782.128,116.7167664,hold_days
2023-09-07,000546,SELL,7.28271,11300,82294.62299999999,106.98300989999998,hold_days
2023-09-07,000536,SELL,2.705997294,40600,109863.4901364,142.82253717732,take_profit
2023-09-07,000536,BUY,2.8828799999999997,34600,99747.64799999999,29.924294399999994,signal
2023-09-07,000506,BUY,4.924919999999999,20300,99975.87599999999,29.992762799999994,signal
2023-09-07,000592,BUY,2.6726699999999997,37400,99957.858,29.987357399999997,signal
2023-09-07,000620,BUY,1.6416399999999998,55300,90782.69199999998,27.234807599999993,signal
2023-09-07,000603,BUY,13.97396,5800,81048.968,24.314690399999996,signal
2023-09-08,000657,SELL,9.252990747,9200,85127.5148724,110.66576933412,stop_loss
2023-09-08,000536,SELL,3.1679968319999996,34600,109612.69038719998,142.49649750335996,take_profit
2023-09-08,000048,BUY,19.309289999999997,4800,92684.59199999999,27.805377599999993,signal
2023-09-08,000657,BUY,9.289279999999998,9000,83603.51999999997,25.08105599999999,signal
2023-09-12,000417,SELL,5.30469,17300,91771.137,119.3024781,hold_days
2023-09-12,000633,SELL,6.72327,12600,84713.202,110.1271626,hold_days
2023-09-12,000572,SELL,4.4855100000000006,17000,76253.67000000001,99.129771,hold_days
2023-09-12,000070,BUY,8.208199999999998,12100,99319.21999999997,29.79576599999999,signal
2023-09-12,000559,BUY,4.854849999999999,18700,90785.69499999998,27.23570849999999,signal
2023-09-12,000663,BUY,10.08007,8100,81648.567,24.494570099999997,signal
2023-09-13,000571,SELL,2.44755,32000,78321.6,101.81808000000001,hold_days
2023-09-13,000546,BUY,7.36736,11000,81040.95999999999,24.312287999999995,signal
2023-09-14,000506,SELL,5.411994588,20300,109863.4901364,142.82253717732,take_profit
2023-09-14,000592,SELL,2.936997063,37400,109843.69015620001,142.79679720306,take_profit
2023-09-14,000620,SELL,1.72827,55300,95573.331,124.2453303,hold_days
2023-09-14,000603,SELL,13.796190000000001,5800,80017.902,104.0232726,hold_days
2023-09-14,000663,SELL,9.5664904335,8100,77488.57251135001,100.73514426475501,stop_loss
2023-09-14,000592,BUY,3.0630599999999997,32600,99855.756,29.956726799999995,signal
2023-09-14,000620,BUY,1.7317299999999998,57700,99920.82099999998,29.976246299999993,signal
2023-09-14,000663,BUY,9.859849999999998,10100,99584.48499999999,29.875345499999995,signal
2023-09-14,000571,BUY,2.4424399999999995,37000,90370.27999999998,27.111083999999995,signal
2023-09-14,000572,BUY,4.384379999999999,18500,81111.02999999998,24.333308999999993,signal
2023-09-15,000048,SELL,20.3796,4800,97822.08,127.16870399999999,hold_days
2023-09-15,000657,SELL,9.40059,9000,84605.31,109.986903,hold_days
2023-09-15,000592,SELL,2.9069970929999998,32600,94768.10523179999,123.19853680133997,stop_loss
2023-09-15,000603,BUY,15.035019999999998,6600,99231.13199999998,29.76933959999999,signal
2023-09-15,000426,BUY,9.379369999999998,9700,90979.88899999998,27.29396669999999,signal
2023-09-15,000048,BUY,20.420399999999997,4000,81681.59999999999,24.504479999999994,signal
2023-09-18,000070,SELL,7.789992209999998,12100,94258.90574099997,122.53657746329995,stop_loss
2023-09-18,000663,SELL,10.834989165,10100,109433.39056649999,142.26340773644998,take_profit
2023-09-18,000506,BUY,5.255249999999999,17900,94068.97499999999,28.220692499999995,signal
2023-09-18,000070,BUY,7.9079,10700,84614.53,25.384358999999996,signal
2023-09-19,000559,SELL,4.8551400000000005,18700,90791.118,118.0284534,hold_days
2023-09-19,000070,SELL,7.504992494999999,10700,80303.41969649999,104.39444560544997,stop_loss
2023-09-19,000592,BUY,2.63263,35400,93195.102,27.958530599999996,signal
2023-09-19,000559,BUY,4.86486,17200,83675.592,25.1026776,signal
2023-09-20,000546,SELL,7.13286,11000,78461.46,101.999898,hold_days
2023-09-20,000506,SELL,4.987495012499999,17900,89276.16072374998,116.05900894087497,stop_loss
2023-09-20,000506,BUY,5.095089999999999,18100,92221.12899999999,27.666338699999994,signal
2023-09-20,000070,BUY,7.5675599999999985,11000,83243.15999999999,24.972947999999995,signal
2023-09-21,000620,SELL,1.75824,57700,101450.448,131.8855824,hold_days
2023-09-21,000571,SELL,2.5274699999999997,37000,93516.38999999998,121.57130699999998,hold_days
2023-09-21,000572,SELL,4.160995838999999,18500,76978.42302149998,100.07194992794997,stop_loss
2023-09-21,000603,SELL,14.268985730999997,6600,94175.30582459999,122.42789757197997,stop_loss
2023-09-21,000620,BUY,1.7617599999999998,56700,99891.79199999999,29.967537599999993,signal
2023-09-21,000633,BUY,6.856849999999999,14500,99424.32499999998,29.827297499999993,signal
2023-09-21,000546,BUY,7.0270199999999985,13000,91351.25999999998,27.405377999999992,signal
2023-09-21,000572,BUY,4.19419,19600,82206.124,24.661837199999997,signal
2023-09-22,000426,SELL,9.16083,9700,88860.051,115.5180663,hold_days
2023-09-22,000048,SELL,20.39958,4000,81598.32,106.077816,hold_days
2023-09-22,000592,SELL,2.4984975014999997,35400,88446.8115531,114.98085501902999,stop_loss
2023-09-22,000506,SELL,4.835495164499999,18100,87522.46247744998,113.77920122068497,stop_loss
2023-09-22,000633,SELL,7.534992464999999,14500,109257.39074249999,142.03460796525,take_profit
2023-09-22,000506,BUY,4.86486,20500,99729.63,29.918889,signal
2023-09-22,000603,BUY,14.484469999999998,6900,99942.843,29.982852899999994,signal
2023-09-22,000663,BUY,10.83082,9200,99643.544,29.893063199999997,signal
2023-09-22,000633,BUY,6.956949999999999,12900,89744.65499999998,26.923396499999992,signal
2023-09-22,000592,BUY,2.5325299999999995,31900,80787.70699999998,24.236312099999992,signal
2023-09-25,000620,SELL,1.6719983279999997,56700,94802.30519759998,123.24299675687998,stop_loss
2023-09-25,000546,SELL,6.6689933309999985,13000,86696.91330299998,112.70598729389997,stop_loss
2023-09-25,000663,SELL,10.278989720999999,9200,94566.70543319998,122.93671706315997,stop_loss
2023-09-25,000633,SELL,7.644992354999999,12900,98620.40137949999,128.20652179335,take_profit
2023-09-25,000620,BUY,1.6816799999999998,59400,99891.79199999999,29.967537599999993,signal
2023-09-25,000048,BUY,19.92991,5000,99649.55,29.894865,signal
