date,code,shares,cost_price,market_price,market_value
2024-09-09,000426,6900,10.190179999999998,9.9,68310.0
2024-09-09,000048,5300,11.97196,12.02,63706.0
2024-09-09,000534,6500,8.78878,8.76,56940.0
2024-09-09,000039,7400,7.017009999999999,6.82,50468.0
2024-09-10,000567,17300,4.554549999999999,4.53,78369.0
2024-09-10,000048,5300,11.97196,11.95,63334.99999999999
2024-09-10,000534,6500,8.78878,8.85,57525.0
2024-09-10,000415,34600,2.1321299999999996,2.11,73006.0
2024-09-10,000426,6600,9.949939999999998,9.68,63888.0
2024-09-10,000543,8000,7.397389999999999,7.24,57920.0
2024-09-10,000600,13900,3.8738699999999997,3.85,53515.0
2024-09-10,000609,24700,1.9619599999999995,1.94,47918.0
2024-09-11,000567,17300,4.554549999999999,4.52,78195.99999999999
2024-09-11,000048,5300,11.97196,11.98,63494.0
2024-09-11,000534,6500,8.78878,8.74,56810.0
2024-09-11,000600,13900,3.8738699999999997,3.8,52820.0
2024-09-11,000609,24700,1.9619599999999995,1.93,47671.0
2024-09-11,000415,29900,2.1021,2.1,62790.0
2024-09-11,000543,7800,7.24724,7.11,55458.0
2024-09-11,000426,5200,9.679669999999998,9.71,50492.00000000001
2024-09-11,000528,5000,9.13126958744,9.48778336,47438.9168
2024-09-11,000620,30600,1.35135,1.36,41616.0
2024-09-12,000600,13900,3.8738699999999997,3.85,53515.0
2024-09-12,000609,24700,1.9619599999999995,1.93,47671.0
2024-09-12,000415,29900,2.1021,2.1,62790.0
2024-09-12,000543,7800,7.24724,7.26,56628.0
2024-09-12,000426,5200,9.679669999999998,9.91,51532.0
2024-09-12,000620,30600,1.35135,1.35,41310.0
2024-09-12,000007,13200,4.66466,4.68,61775.99999999999
2024-09-12,000657,7500,7.347339999999999,7.28,54600.0
2024-09-12,000403,2800,17.85784,16.57,46396.0
2024-09-12,000582,6900,6.456449999999999,6.53,45057.0
2024-09-13,000415,29900,2.1021,2.1,62790.0
2024-09-13,000543,7800,7.24724,7.27,56706.0
2024-09-13,000620,30600,1.35135,1.34,41004.0
2024-09-13,000007,13200,4.66466,4.74,62568.0
2024-09-13,000657,7500,7.347339999999999,7.21,54075.0
2024-09-13,000582,6900,6.456449999999999,6.52,44988.0
2024-09-13,000403,3700,16.396379999999997,16.32,60384.0
2024-09-13,000338,5100,10.72071,10.65,54315.0
2024-09-13,000600,12800,3.8538499999999996,3.78,48384.0
2024-09-13,000048,3600,12.06205,11.9,42840.0
2024-09-18,000657,7500,7.347339999999999,7.35,55125.0
2024-09-18,000582,6900,6.456449999999999,6.59,45471.0
