date,code,side,price,shares,amount,fee,reason
2024-08-26,000546,BUY,4.414409999999999,12100,53414.36099999999,16.024308299999994,signal
2024-08-26,000659,BUY,1.85185,26000,48148.1,14.444429999999999,signal
2024-08-27,000620,SELL,1.3109986889999998,43300,56766.24323369999,73.79611620380999,stop_loss
2024-08-27,000561,BUY,6.676669999999999,7300,48739.69099999999,14.621907299999997,signal
2024-08-28,000566,SELL,2.98701,17000,50779.170000000006,66.012921,hold_days
2024-08-28,000078,SELL,2.1564978435,21000,45286.454713499996,58.87239112754999,stop_loss
2024-08-28,000561,SELL,6.336493663499999,7300,46256.40374354999,60.133324866614984,stop_loss
2024-08-28,000561,BUY,6.246239999999999,9300,58090.03199999999,17.427009599999995,signal
2024-08-28,000532,BUY,11.451439999999998,4500,51531.47999999999,15.459443999999996,signal
2024-08-28,000620,BUY,1.31131,36200,47469.422,14.240826599999998,signal
2024-08-29,000048,SELL,12.627360000000001,4400,55560.384000000005,72.2284992,hold_days
2024-08-29,000572,SELL,2.9829970169999998,15600,46534.753465199996,60.49517950475999,stop_loss
2024-08-29,000561,SELL,5.927994071999999,9300,55130.34486959999,71.66944833047998,stop_loss
2024-08-29,000532,SELL,10.867989131999996,4500,48905.95109399998,63.577736422199976,stop_loss
2024-08-29,000633,BUY,4.264259999999999,14800,63111.04799999999,18.933314399999993,signal
2024-08-29,000506,BUY,1.2912899999999998,44100,56945.888999999996,17.083766699999998,signal
2024-08-29,000426,BUY,11.231219999999999,4500,50540.48999999999,15.162146999999996,signal
2024-08-29,000523,BUY,2.54254,18100,46019.973999999995,13.805992199999997,signal
2024-08-30,000411,SELL,8.83116,7600,67116.816,87.2518608,hold_days
2024-08-30,000017,SELL,5.40459,10200,55126.818,71.6648634,hold_days
2024-08-30,000505,SELL,4.90509,10000,49050.9,63.76617,hold_days
2024-08-30,000633,SELL,4.6859953139999995,14800,69352.73064719999,90.15854984135999,take_profit
2024-08-30,000609,BUY,1.9819799999999999,33100,65603.538,19.681061399999997,signal
2024-08-30,000561,BUY,6.156149999999999,9600,59099.03999999999,17.729711999999996,signal
2024-08-30,000017,BUY,5.41541,9800,53071.018,15.921305399999998,signal
2024-08-30,000572,BUY,3.0130099999999995,15800,47605.55799999999,14.281667399999996,signal
2024-09-02,000546,SELL,4.45554,12100,53912.034,70.08564419999999,hold_days
2024-09-02,000659,SELL,1.91808,26000,49870.08,64.831104,hold_days
2024-09-02,000659,BUY,1.9219199999999996,27800,53429.37599999999,16.028812799999994,signal
2024-09-02,000048,BUY,12.57256,3800,47775.727999999996,14.332718399999997,signal
2024-09-03,000506,SELL,1.4189985809999999,44100,62577.8374221,81.35118864872999,take_profit
2024-09-03,000506,BUY,1.4914899999999998,33200,49517.46799999999,14.855240399999996,signal
2024-09-04,000620,SELL,1.37862,36200,49906.044,64.8778572,hold_days
2024-09-04,000426,SELL,10.658989340999998,4500,47965.45203449999,62.35508764484999,stop_loss
2024-09-04,000017,SELL,5.950994049,9800,58319.7416802,75.81566418426,take_profit
2024-09-04,000536,BUY,2.22222,27100,60222.162000000004,18.0666486,signal
2024-09-04,000633,BUY,4.264259999999999,12700,54156.10199999999,16.246830599999996,signal
2024-09-04,000620,BUY,1.3813799999999998,35300,48762.71399999999,14.628814199999997,signal
2024-09-05,000523,SELL,2.4975,18100,45204.75,58.766175,hold_days
2024-09-05,000536,SELL,2.108997891,27100,57153.8428461,74.29999569993,stop_loss
2024-09-05,000633,SELL,4.6859953139999995,12700,59512.140487799996,77.36578263413999,take_profit
2024-09-05,000505,BUY,5.9059,10100,59649.59,17.894876999999997,signal
2024-09-05,000532,BUY,10.53052,5100,53705.651999999995,16.111695599999997,signal
2024-09-05,000633,BUY,4.4044,11000,48448.4,14.534519999999999,signal
2024-09-06,000609,SELL,2.07792,33100,68779.152,89.4128976,hold_days
2024-09-06,000561,SELL,6.293699999999999,9600,60419.52,78.54537599999999,hold_days
2024-09-06,000572,SELL,3.11688,15800,49246.704,64.0207152,hold_days
2024-09-06,000505,SELL,5.604994394999999,10100,56610.4433895,73.59357640635,stop_loss
2024-09-06,000546,BUY,4.604599999999999,14600,67227.15999999997,20.16814799999999,signal
2024-09-06,000536,BUY,2.1321299999999996,28400,60552.49199999999,18.165747599999996,signal
2024-09-06,000609,BUY,2.08208,26200,54550.496,16.3651488,signal
2024-09-06,000561,BUY,6.306299999999999,7700,48558.509999999995,14.567552999999997,signal
2024-09-09,000659,SELL,1.998,27800,55544.4,72.20772,hold_days
2024-09-09,000048,SELL,11.931988067999999,3800,45341.5546584,58.94402105591999,stop_loss
2024-09-09,000633,SELL,4.839995160000001,11000,53239.946760000006,69.211930788,take_profit
2024-09-09,000546,SELL,4.369995629999999,14600,63801.93619799999,82.94251705739998,stop_loss
2024-09-09,000536,SELL,2.3429976569999997,28400,66541.13345879999,86.50347349643998,take_profit
2024-09-09,000609,SELL,1.9759980239999997,26200,51771.14822879999,67.30249269743999,stop_loss
2024-09-09,000561,SELL,5.984994014999999,7700,46084.453915499995,59.90979009014999,stop_loss
2024-09-09,000546,BUY,4.384379999999999,18800,82426.34399999998,24.727903199999993,signal
2024-09-09,000017,BUY,5.53553,13400,74176.102,22.2528306,signal
2024-09-09,000426,BUY,10.190179999999998,6500,66236.16999999998,19.870850999999995,signal
2024-09-09,000534,BUY,8.78878,6800,59763.70399999999,17.929111199999994,signal
2024-09-09,000505,BUY,5.435429999999999,9900,53810.75699999999,16.143227099999997,signal
2024-09-10,000506,SELL,1.4154985844999999,33200,46994.5530054,61.09291890701999,stop_loss
2024-09-10,000426,SELL,9.670990328999999,6500,62861.43713849999,81.71986828004998,stop_loss
2024-09-10,000426,BUY,9.949939999999998,6000,59699.639999999985,17.909891999999992,signal
2024-09-10,000633,BUY,4.42442,12100,53535.481999999996,16.060644599999996,signal
2024-09-10,000603,BUY,9.59959,5000,47997.95,14.399384999999997,signal
2024-09-10,000048,BUY,12.172159999999998,3500,42602.55999999999,12.780767999999997,signal
2024-09-11,000620,SELL,1.3486500000000001,35300,47607.345,61.8895485,hold_days
2024-09-11,000426,SELL,9.442990556999996,6000,56657.94334199998,73.65532634459997,stop_loss
2024-09-11,000426,BUY,9.679669999999998,5100,49366.31699999999,14.809895099999995,signal
2024-09-11,000659,BUY,2.15215,20800,44764.719999999994,13.429415999999996,signal
2024-09-12,000532,SELL,10.51947,5100,53649.297,69.74408609999999,hold_days
2024-09-12,000546,SELL,4.817995182,18800,90578.3094216,117.75180224808,take_profit
2024-09-12,000546,BUY,4.854849999999999,11200,54374.31999999999,16.312295999999996,signal
2024-09-12,000609,BUY,1.9319299999999997,25500,49264.21499999999,14.779264499999995,signal
2024-09-18,000017,SELL,5.2534947464999995,13400,70396.82960309999,91.51587848402998,stop_loss
2024-09-18,000534,SELL,8.5914,6800,58421.520000000004,75.947976,hold_days
2024-09-18,000505,SELL,5.2947,9900,52417.53,68.142789,hold_days
2024-09-18,000633,SELL,4.198995801,12100,50807.849192099995,66.05020394972999,stop_loss
2024-09-18,000566,BUY,5.605599999999999,12000,67267.19999999998,20.180159999999994,signal
2024-09-18,000506,BUY,1.3013,46800,60900.84,18.270251999999996,signal
2024-09-18,000523,BUY,2.42242,22600,54746.691999999995,16.424007599999996,signal
2024-09-18,000561,BUY,6.346339999999999,7700,48866.81799999999,14.660045399999996,signal
2024-09-19,000603,SELL,9.82017,5000,49100.85,63.831104999999994,hold_days
2024-09-19,000048,SELL,12.00798,3500,42027.93,54.636309,hold_days
2024-09-19,000609,SELL,1.8334981664999996,25500,46754.20324574999,60.78046421947498,stop_loss
2024-09-19,000506,SELL,1.2349987649999998,46800,57797.94220199999,75.13732486259998,stop_loss
2024-09-19,000609,BUY,1.8818799999999998,34000,63983.91999999999,19.195175999999996,signal
2024-09-19,000505,BUY,5.425419999999999,10600,57509.45199999999,17.252835599999994,signal
2024-09-19,000506,BUY,1.2512499999999998,41400,51801.74999999999,15.540524999999997,signal
2024-09-19,000078,BUY,2.12212,21900,46474.42799999999,13.942328399999997,signal
2024-09-20,000426,SELL,10.06992,5100,51356.592,66.7635696,hold_days
2024-09-20,000659,SELL,2.2177800000000003,20800,46129.82400000001,59.968771200000006,hold_days
2024-09-20,000566,SELL,5.319994679999999,12000,63839.93615999998,82.99191700799997,stop_loss
2024-09-20,000561,SELL,6.973993025999999,7700,53699.74630019999,69.80967019026,take_profit
2024-09-20,000505,SELL,5.961994037999999,10600,63197.13680279999,82.15627784363998,take_profit
2024-09-20,000506,SELL,1.374998625,41400,56924.943074999996,74.0024259975,take_profit
2024-09-20,000659,BUY,2.22222,33900,75333.258,22.5999774,signal
2024-09-20,000505,BUY,6.066059999999999,11200,67939.87199999999,20.381961599999993,signal
2024-09-20,000663,BUY,4.45445,13700,61025.965,18.3077895,signal
2024-09-20,000048,BUY,12.082069999999998,4500,54369.31499999999,16.310794499999997,signal
2024-09-20,000593,BUY,4.564559999999999,10800,49297.24799999999,14.789174399999997,signal
2024-09-23,000546,SELL,4.98501,11200,55832.112,72.5817456,hold_days
2024-09-23,000546,BUY,4.99499,10000,49949.899999999994,14.984969999999997,signal
2024-09-23,000506,BUY,1.3213199999999998,34200,45189.14399999999,13.556743199999996,signal
2024-09-24,000659,SELL,2.4419975580000006,33900,82783.71721620002,107.61883238106002,take_profit
2024-09-24,000505,SELL,5.7569942429999985,11200,64478.33552159998,83.82183617807998,stop_loss
2024-09-24,000505,BUY,5.86586,9400,55139.083999999995,16.5417252,signal
2024-09-24,000633,BUY,4.2042,11800,49609.560000000005,14.882868,signal
2024-09-25,000523,SELL,2.661997338,22600,60161.1398388,78.20948179044,take_profit
2024-09-25,000426,BUY,11.24123,4500,50585.534999999996,15.175660499999998,signal
2024-09-26,000609,SELL,1.96803,34000,66913.02,86.986926,hold_days
2024-09-26,000078,SELL,2.26773,21900,49663.287,64.5622731,hold_days
2024-09-26,000663,SELL,4.894995105,13700,67061.43293849999,87.17986282004998,take_profit
2024-09-26,000048,SELL,13.276986723,4500,59746.440253500004,77.67037232955,take_profit
2024-09-26,000048,BUY,12.612599999999999,5500,69369.29999999999,20.810789999999994,signal
2024-09-26,000663,BUY,4.7047,13400,63042.979999999996,18.912893999999998,signal
2024-09-26,000407,BUY,2.7327299999999997,20800,56840.78399999999,17.052235199999995,signal
2024-09-26,000561,BUY,7.1471399999999985,7100,50744.69399999999,15.223408199999994,signal
2024-09-27,000593,SELL,5.015994984,10800,54172.7458272,70.42456957536,take_profit
2024-09-27,000546,SELL,5.488994511,10000,54889.94510999999,71.35692864299999,take_profit
2024-09-27,000633,SELL,4.61999538,11800,54515.945483999996,70.87072912919999,take_profit
2024-09-27,000048,SELL,13.85998614,5500,76229.92377,99.098900901,take_profit
2024-09-27,000663,SELL,5.16999483,13400,69277.930722,90.0613099386,take_profit
2024-09-27,000547,BUY,6.766759999999999,11300,76464.38799999999,22.939316399999996,signal
2024-09-27,000078,BUY,2.35235,29500,69394.325,20.818297499999996,signal
2024-09-27,000572,BUY,3.3633599999999997,18500,62222.159999999996,18.666648,signal
2024-09-27,000070,BUY,4.314309999999999,13000,56086.029999999984,16.825808999999992,signal
2024-09-27,000633,BUY,4.604599999999999,11000,50650.599999999984,15.195179999999993,signal
2024-09-30,000506,SELL,1.3985999999999998,34200,47832.119999999995,62.18175599999999,hold_days
2024-09-30,000505,SELL,6.445993554,9400,60592.339407600004,78.77004122988001,take_profit
2024-09-30,000426,SELL,12.352987647,4500,55588.4444115,72.26497773495,take_profit
2024-09-30,000407,SELL,3.002996997,20800,62462.3375376,81.20103879887999,take_profit
2024-09-30,000561,SELL,7.8539921459999995,7100,55763.344236599994,72.49234750757999,take_profit
2024-09-30,000547,SELL,7.435992563999999,11300,84026.71597319999,109.23473076515998,take_profit
2024-09-30,000078,SELL,2.584997415,29500,76257.4237425,99.13465086525,take_profit
2024-09-30,000572,SELL,3.695996304,18500,68375.931624,88.8887111112,take_profit
2024-09-30,000633,SELL,5.059994939999999,11000,55659.944339999995,72.35792764199999,take_profit
2024-09-30,000506,BUY,1.4013999999999998,71300,99919.81999999998,29.97594599999999,signal
2024-09-30,000505,BUY,6.28628,14600,91779.688,27.533906399999996,signal
2024-09-30,000559,BUY,4.924919999999999,16800,82738.65599999999,24.821596799999995,signal
2024-09-30,000036,BUY,3.62362,20600,74646.572,22.393971599999997,signal
2024-09-30,000530,BUY,4.172920751999999,16100,67184.02410719998,20.15520723215999,signal
2024-10-08,000070,SELL,4.740995258999999,13000,61632.93836699999,80.12281987709999,take_profit
2024-10-08,000505,SELL,6.907993092000001,14600,100856.6991432,131.11370888616,take_profit
2024-10-08,000559,SELL,5.411994588,16800,90921.50907839999,118.19796180191999,take_profit
2024-10-08,000036,SELL,3.9819960180000002,20600,82029.1179708,106.63785336203999,take_profit
2024-10-08,000530,SELL,4.5856226143728,16100,73828.52409140207,95.97708131882268,take_profit
2024-10-08,000036,BUY,4.19419,23800,99821.722,29.946516599999995,signal
2024-10-08,000070,BUY,4.884879999999999,18700,91347.25599999998,27.40417679999999,signal
2024-10-08,000572,BUY,4.03403,20300,81890.809,24.567242699999998,signal
2024-10-09,000036,SELL,3.9804960194999994,23800,94735.80526409998,123.15654684332998,stop_loss
2024-10-09,000070,SELL,4.6359953639999985,18700,86693.11330679998,112.70104729883997,stop_loss
2024-10-09,000572,SELL,3.8284961714999994,20300,77718.47228144998,101.03401396588498,stop_loss
2024-10-09,000532,BUY,14.634619999999998,6800,99515.41599999998,29.854624799999993,signal
2024-10-09,000633,BUY,5.29529,16900,89490.401,26.847120299999997,signal
2024-10-09,000070,BUY,4.66466,17300,80698.61799999999,24.209585399999995,signal
