date,code,side,price,shares,amount,fee,reason
2025-09-15,000078,BUY,2.6726699999999997,37400,99957.858,29.987357399999997,signal
2025-09-15,000567,BUY,6.556549999999999,15200,99659.55999999998,29.897867999999992,signal
2025-09-16,000561,SELL,11.20878,8900,99758.142,129.6855846,hold_days
2025-09-16,000069,SELL,2.603997396,40200,104680.69531920001,136.08490391496,take_profit
2025-09-16,000559,BUY,8.918909999999999,11200,99891.79199999999,29.967537599999993,signal
2025-09-16,000155,BUY,10.430419999999998,9500,99088.98999999998,29.72669699999999,signal
2025-09-16,000422,BUY,14.444429999999999,6900,99666.567,29.899970099999997,signal
2025-09-16,000630,BUY,4.644639999999999,21500,99859.75999999998,29.957927999999992,signal
2025-09-16,000428,BUY,3.9139099999999996,25500,99804.70499999999,29.941411499999994,signal
2025-09-17,000593,SELL,6.6933,14900,99730.17,129.64922099999998,hold_days
2025-09-17,000559,SELL,9.3554906445,11200,104781.4952184,136.21594378391998,take_profit
2025-09-17,000630,SELL,4.500795499199999,21500,96767.10323279997,125.79723420263996,stop_loss
2025-09-17,000428,SELL,4.1054958945,25500,104690.14530974999,136.097188902675,take_profit
2025-09-17,000592,BUY,3.43343,29100,99912.813,29.973843899999995,signal
2025-09-17,000526,BUY,46.80675999999999,2100,98294.19599999998,29.488258799999993,signal
2025-09-17,000006,BUY,7.5675599999999985,13200,99891.79199999999,29.967537599999993,signal
2025-09-17,000523,BUY,3.49349,28600,99913.814,29.974144199999998,signal
2025-09-18,000571,SELL,4.8984951015,19700,96500.35349955,125.45045954941499,stop_loss
2025-09-18,000002,SELL,6.97302,14400,100411.488,130.5349344,hold_days
2025-09-18,000078,SELL,2.6973000000000003,37400,100879.02,131.142726,hold_days
2025-09-18,000567,SELL,6.6933,15200,101738.16,132.259608,hold_days
2025-09-18,000155,SELL,10.107389892599997,9500,96020.20397969997,124.82626517360995,stop_loss
2025-09-18,000422,SELL,13.9970860029,6900,96579.89342001,125.553861446013,stop_loss
2025-09-18,000006,SELL,7.937992061999999,13200,104781.49521839998,136.21594378391998,take_profit
2025-09-18,000523,SELL,3.3852966146999997,28600,96819.48318042,125.86532813454599,stop_loss
2025-09-18,000408,BUY,53.35329999999999,1800,96035.93999999999,28.810781999999993,signal
2025-09-18,000415,BUY,3.8138099999999997,26200,99921.82199999999,29.976546599999992,signal
2025-09-18,000545,BUY,3.5135099999999992,28400,99783.68399999998,29.93510519999999,signal
2025-09-18,000425,BUY,9.97997,10000,99799.7,29.939909999999998,signal
2025-09-18,000532,BUY,15.175159999999998,6500,98638.54,29.591561999999996,signal
2025-09-19,000526,SELL,49.097950901999994,2100,103105.69689419998,134.03740596245996,take_profit
2025-09-19,000415,SELL,3.6956963042999997,26200,96827.24317265999,125.87541612445798,stop_loss
2025-09-19,000545,SELL,3.404696595299999,28400,96693.38330651997,125.70139829847597,stop_loss
2025-09-19,000425,SELL,10.468489531500001,10000,104684.89531500002,136.0903639095,take_profit
2025-09-19,000532,SELL,14.705185294799998,6500,95583.70441619998,124.25881574105996,stop_loss
2025-09-19,000526,BUY,47.09704999999999,2100,98903.80499999998,29.67114149999999,signal
2025-09-19,000567,BUY,6.546539999999999,15200,99507.408,29.852222399999995,signal
2025-09-19,000058,BUY,9.339329999999999,10700,99930.83099999999,29.979249299999996,signal
2025-09-19,000600,BUY,6.846839999999999,14600,99963.86399999999,29.989159199999992,signal
2025-09-19,000020,BUY,13.713699999999998,7200,98738.63999999998,29.621591999999993,signal
2025-09-22,000592,SELL,3.3270966729,29100,96818.51318139001,125.864067135807,stop_loss
2025-09-22,000400,BUY,23.80378,4200,99975.876,29.992762799999998,signal
2025-09-22,000629,BUY,2.89289,34500,99804.705,29.941411499999997,signal
2025-09-22,000555,BUY,13.92391,7100,98859.761,29.6579283,signal
2025-09-22,000411,BUY,11.081069999999999,9000,99729.62999999999,29.918888999999993,signal
2025-09-23,000408,SELL,51.70094829899999,1800,93061.70693819998,120.98021901965996,stop_loss
2025-09-23,000567,SELL,6.343793656199999,15200,96425.66357423998,125.35336264651197,stop_loss
2025-09-23,000058,SELL,9.050090949899998,10700,96835.97316392997,125.88676511310896,stop_loss
2025-09-23,000020,SELL,13.288986710999996,7200,95680.70431919997,124.38491561495995,stop_loss
2025-09-23,000629,SELL,2.8032971966999995,34500,96713.75328614998,125.72787927199496,stop_loss
2025-09-23,000555,SELL,13.4926865073,7100,95798.07420183001,124.53749646237901,stop_loss
2025-09-23,000411,SELL,10.737889262099998,9000,96641.00335889998,125.63330436656997,stop_loss
2025-09-23,000665,BUY,5.815809999999999,17100,99450.35099999998,29.83510529999999,signal
2025-09-23,000048,BUY,17.017,5800,98698.59999999999,29.609579999999994,signal
2025-09-23,000007,BUY,7.047039999999999,14100,99363.26399999998,29.808979199999992,signal
2025-09-23,000555,BUY,14.094079999999998,7000,98658.55999999998,29.597567999999992,signal
2025-09-23,000002,BUY,6.94694,14300,99341.242,29.802372599999998,signal
2025-09-24,000526,SELL,46.77318,2100,98223.67800000001,127.6907814,hold_days
2025-09-24,000600,SELL,6.763229999999999,14600,98743.15799999998,128.36610539999998,hold_days
2025-09-24,000665,SELL,6.100493899499999,17100,104318.44568144999,135.613979385885,take_profit
2025-09-24,000007,SELL,6.828793171199998,14100,96285.98371391998,125.17177882809597,stop_loss
2025-09-24,000555,SELL,13.657586342399997,7000,95603.10439679997,124.28403571583996,stop_loss
2025-09-24,000002,SELL,6.7317932682,14300,96264.64373525999,125.14403685583798,stop_loss
2025-09-24,000526,BUY,46.86682,2100,98420.322,29.5260966,signal
2025-09-24,000523,BUY,3.1831799999999997,31400,99951.85199999998,29.985555599999994,signal
2025-09-24,000007,BUY,6.926919999999999,14400,99747.64799999999,29.924294399999994,signal
2025-09-24,000060,BUY,5.095089999999999,19600,99863.76399999998,29.959129199999992,signal
2025-09-24,000600,BUY,6.776769999999999,14700,99618.51899999999,29.885555699999994,signal
2025-09-25,000400,SELL,24.13584,4200,101370.528,131.7816864,hold_days
2025-09-25,000060,SELL,5.344494655499998,19600,104752.09524779997,136.17772382213994,take_profit
2025-09-25,000419,BUY,5.815809999999999,17100,99450.35099999998,29.83510529999999,signal
2025-09-25,000546,BUY,4.87487,20500,99934.83499999999,29.980450499999996,signal
2025-09-25,000571,BUY,5.095089999999999,19600,99863.76399999998,29.959129199999992,signal
2025-09-25,000032,BUY,22.20218,4500,99909.81,29.972942999999997,signal
2025-09-25,000035,BUY,4.924919999999999,20300,99975.87599999999,29.992762799999994,signal
2025-09-26,000048,SELL,16.983,5800,98501.40000000001,128.05182,hold_days
2025-09-26,000571,SELL,5.344494655499998,19600,104752.09524779997,136.17772382213994,take_profit
2025-09-26,000639,BUY,3.0730699999999995,32500,99874.77499999998,29.96243249999999,signal
2025-09-26,000617,BUY,10.3103,9600,98978.88,29.693664,signal
2025-09-29,000526,SELL,45.415354584599996,2100,95372.24462766,123.98391801595798,stop_loss
2025-09-29,000523,SELL,3.16683,31400,99438.462,129.2700006,hold_days
2025-09-29,000007,SELL,6.96303,14400,100267.632,130.34792159999998,hold_days
2025-09-29,000600,SELL,6.87312,14700,101034.864,131.3453232,hold_days
2025-09-29,000419,SELL,5.635694364299999,17100,96370.37362952999,125.28148571838898,stop_loss
2025-09-29,000032,SELL,21.514578485399998,4500,96815.6031843,125.86028413959,stop_loss
