date,code,shares,cost_price,market_price,market_value
2023-09-28,000546,13200,7.267259999999999,7.1,93720.0
2023-09-28,000426,9100,9.53953,9.58,87178.0
2023-09-28,000571,32700,2.39239,2.47,80769.0
2023-10-09,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-09,000032,4500,21.851829999999996,22.25,100125.0
2023-10-09,000155,8800,11.271259999999998,11.46,100848.00000000001
2023-10-09,000338,7800,11.15114,11.07,86346.0
2023-10-09,000403,5000,15.415399999999996,15.82,79100.0
2023-10-09,000571,32700,2.39239,2.4,78480.0
2023-10-09,000526,3300,29.8298,30.84,101772.0
2023-10-09,000035,17200,5.705699999999999,5.83,100276.0
2023-10-09,000620,54400,1.6316299999999995,1.59,86496.0
2023-10-09,000100,20700,3.8538499999999996,3.87,80109.0
2023-10-10,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-10,000571,32700,2.39239,2.38,77826.0
2023-10-10,000035,17200,5.705699999999999,5.85,100620.0
2023-10-10,000620,54400,1.6316299999999995,1.63,88672.0
2023-10-10,000100,20700,3.8538499999999996,3.87,80109.0
2023-10-10,000567,12300,8.078069999999999,8.24,101352.0
2023-10-10,000155,8600,11.511499999999998,11.52,99072.0
2023-10-10,000558,34900,2.8428399999999994,2.82,98418.0
2023-10-10,000514,20700,4.314309999999999,4.34,89838.0
2023-10-10,000636,5500,14.574559999999998,14.83,81565.0
2023-10-11,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-11,000620,54400,1.6316299999999995,1.63,88672.0
2023-10-11,000100,20700,3.8538499999999996,3.89,80523.0
2023-10-11,000567,12300,8.078069999999999,8.18,100614.0
2023-10-11,000155,8600,11.511499999999998,11.49,98814.0
2023-10-11,000558,34900,2.8428399999999994,2.82,98418.0
2023-10-11,000514,20700,4.314309999999999,4.28,88596.0
2023-10-11,000636,5500,14.574559999999998,14.96,82280.0
2023-10-11,000032,4000,22.352329999999995,22.44,89760.0
2023-10-11,000403,4900,16.28627,16.62,81438.0
2023-10-12,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-12,000567,12300,8.078069999999999,8.2,100859.99999999999
2023-10-12,000155,8600,11.511499999999998,11.97,102942.0
2023-10-12,000558,34900,2.8428399999999994,2.84,99116.0
2023-10-12,000514,20700,4.314309999999999,4.32,89424.0
2023-10-12,000636,5500,14.574559999999998,15.06,82830.0
2023-10-12,000032,4000,22.352329999999995,22.34,89360.0
2023-10-12,000403,4900,16.28627,16.3,79870.0
2023-10-12,000415,37100,2.43243,2.47,91637.0
2023-10-12,000555,6700,12.122109999999997,11.95,80065.0
2023-10-13,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-13,000032,4000,22.352329999999995,21.88,87520.0
2023-10-13,000403,4900,16.28627,16.07,78743.0
2023-10-13,000415,37100,2.43243,2.47,91637.0
2023-10-13,000555,6700,12.122109999999997,11.89,79663.0
2023-10-13,000564,80500,1.24124,1.24,99820.0
2023-10-13,000049,3400,28.978949999999998,28.98,98532.0
2023-10-13,000338,8900,11.201189999999999,11.23,99947.0
2023-10-13,000029,7800,11.48147,11.82,92196.0
2023-10-13,000559,17100,4.75475,4.78,81738.0
2023-10-16,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-16,000415,37100,2.43243,2.43,90153.0
2023-10-16,000564,80500,1.24124,1.25,100625.0
2023-10-16,000049,3400,28.978949999999998,28.53,97002.0
2023-10-16,000029,7800,11.48147,11.55,90090.0
2023-10-16,000559,17100,4.75475,4.76,81396.0
2023-10-16,000048,5900,16.876859999999997,16.46,97114.0
2023-10-16,000100,24800,3.95395,3.82,94736.0
2023-10-16,000567,10600,8.33833,8.18,86708.0
2023-10-16,000572,18200,4.36436,4.38,79716.0
2023-10-17,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-17,000049,3400,28.978949999999998,28.56,97104.0
2023-10-17,000029,7800,11.48147,11.41,88998.0
2023-10-17,000559,17100,4.75475,4.74,81054.0
2023-10-17,000048,5900,16.876859999999997,17.12,101008.0
2023-10-17,000567,10600,8.33833,8.12,86071.99999999999
2023-10-17,000572,18200,4.36436,4.3,78260.0
2023-10-17,000007,20000,4.99499,4.99,99800.0
2023-10-17,000514,21500,4.21421,4.24,91160.0
2023-10-17,000400,4800,16.70669,16.97,81456.0
2023-10-18,000628,4900,15.425409999999998,15.425409999999998,75584.50899999999
2023-10-18,000048,5900,16.876859999999997,17.0,100300.0
2023-10-18,000572,18200,4.36436,4.34,78988.0
2023-10-18,000007,20000,4.99499,4.94,98800.00000000001
2023-10-18,000514,21500,4.21421,4.18,89870.0
2023-10-18,000400,4800,16.70669,16.55,79440.0
2023-10-18,000428,24600,4.054049999999999,3.95,97170.0
2023-10-18,000560,40900,2.4023999999999996,2.36,96524.0
2023-10-18,000002,7400,11.931919999999998,11.71,86654.0
2023-10-18,000543,14500,5.465459999999999,5.31,76995.0
2023-10-19,000007,20000,4.99499,5.0,100000.0
2023-10-19,000514,21500,4.21421,4.18,89870.0
2023-10-19,000400,4800,16.70669,16.33,78383.99999999999
2023-10-19,000048,5800,16.996979999999997,16.85,97730.00000000001
2023-10-19,000002,8500,11.67166,11.46,97410.0
2023-10-19,000014,9200,10.800789999999997,10.81,99452.0
2023-10-19,000035,17100,5.815809999999999,5.7,97470.0
2023-10-19,000543,17500,5.315309999999999,5.24,91700.0
2023-10-20,000048,5800,16.996979999999997,16.84,97672.0
2023-10-20,000002,8500,11.67166,11.66,99110.0
2023-10-20,000014,9200,10.800789999999997,10.92,100464.0
2023-10-20,000035,17100,5.815809999999999,5.74,98154.0
2023-10-20,000543,17500,5.315309999999999,5.28,92400.0
2023-10-20,000408,5700,17.42741,18.03,102771.0
2023-10-20,000422,10900,9.13913,9.14,99626.0
2023-10-20,000069,24300,3.71371,3.69,89667.0
2023-10-20,000400,4900,16.26625,16.43,80507.0
2023-10-20,000007,15400,4.75475,4.75,73150.0
2023-10-23,000048,5800,16.996979999999997,16.82,97556.0
2023-10-23,000002,8500,11.67166,11.62,98770.0
2023-10-23,000014,9200,10.800789999999997,10.7,98440.0
2023-10-23,000408,5700,17.42741,18.03,102771.0
2023-10-23,000400,4900,16.26625,15.93,78057.0
2023-10-23,000069,27100,3.6836800000000003,3.59,97289.0
2023-10-23,000020,9100,10.870859999999999,10.78,98098.0
2023-10-23,000422,9800,9.14914,8.74,85652.0
2023-10-23,000665,17300,4.674669999999999,4.5,77850.0
2023-10-23,000428,18800,3.8838799999999996,3.81,71628.0
2023-10-24,000020,9100,10.870859999999999,11.15,101465.0
2023-10-24,000428,18800,3.8838799999999996,3.9,73320.0
2023-10-24,000567,13700,7.297289999999999,7.53,103161.0
2023-10-24,000510,22100,4.524519999999999,4.67,103207.0
2023-10-24,000422,11300,8.798789999999999,8.83,99779.0
2023-10-24,000069,27600,3.6136099999999995,3.61,99636.0
2023-10-24,000060,22500,4.414409999999999,4.51,101475.0
2023-10-25,000020,9100,10.870859999999999,11.24,102284.0
2023-10-25,000428,18800,3.8838799999999996,4.0,75200.0
2023-10-25,000422,11300,8.798789999999999,8.97,101361.0
2023-10-25,000069,27600,3.6136099999999995,3.66,101016.0
2023-10-25,000039,16100,6.186179999999999,6.28,101108.0
2023-10-25,000425,17600,5.65565,5.54,97504.0
2023-10-25,000603,8300,12.00199,12.04,99932.0
2023-10-25,000665,19600,4.644639999999999,4.68,91728.0
2023-10-25,000610,6000,13.603589999999999,13.78,82680.0
2023-10-26,000422,11300,8.798789999999999,8.86,100118.0
2023-10-26,000069,27600,3.6136099999999995,3.66,101016.0
2023-10-26,000039,16100,6.186179999999999,6.4,103040.0
2023-10-26,000603,8300,12.00199,12.16,100928.0
2023-10-26,000665,19600,4.644639999999999,4.65,91140.0
2023-10-26,000610,6000,13.603589999999999,13.67,82020.0
2023-10-26,000567,13000,7.657649999999999,7.65,99450.0
2023-10-26,000600,19400,4.69469,4.93,95642.0
2023-10-26,000566,18600,4.39439,4.41,82026.0
2023-10-26,000559,15800,4.65465,4.81,75998.0
2023-10-27,000603,8300,12.00199,12.26,101758.0
2023-10-27,000665,19600,4.644639999999999,4.69,91924.00000000001
2023-10-27,000610,6000,13.603589999999999,13.77,82620.0
2023-10-27,000567,13000,7.657649999999999,7.89,102570.0
2023-10-27,000566,18600,4.39439,4.55,84630.0
2023-10-27,000559,15800,4.65465,4.8,75840.0
2023-10-27,000035,17300,5.755749999999999,5.9,102070.0
2023-10-27,000007,20500,4.7047,4.81,98604.99999999999
2023-10-27,000100,24000,3.6236199999999994,3.62,86880.0
2023-10-27,000520,27300,2.86286,2.9,79170.0
2023-10-30,000567,13000,7.657649999999999,7.91,102830.0
2023-10-30,000559,15800,4.65465,4.69,74102.0
2023-10-30,000035,17300,5.755749999999999,5.94,102762.0
2023-10-30,000007,20500,4.7047,4.88,100040.0
2023-10-30,000520,27300,2.86286,2.89,78897.0
2023-10-30,000663,11600,8.57857,8.74,101384.0
2023-10-30,000017,23300,4.28428,4.31,100422.99999999999
2023-10-30,000078,31800,3.0130099999999995,3.07,97626.0
2023-10-30,000422,9400,9.109099999999998,9.38,88172.00000000001
2023-10-30,000603,6300,12.292279999999998,12.44,78372.0
2023-10-31,000035,17300,5.755749999999999,5.86,101378.0
2023-10-31,000520,27300,2.86286,2.91,79443.0
2023-10-31,000663,11600,8.57857,8.7,100919.99999999999
2023-10-31,000017,23300,4.28428,4.3,100190.0
